3190,319001,319100,,5
3190,319005,319100,,5
3190,319003,319100,,5
3190,319004,319100,,5
3190,319002,319100,,5
3196,319600,319700,0.5,1
3196,319700,319701,0.5,4
3196,319600,319701,0.25,5
3196,319600,319702,0.25,5
3196,319700,319702,0.5,4
3196,319701,319702,0.5,2
3196,319600,319800,0.5,1
3196,319702,319800,0.25,5
3196,319701,319800,0.25,5
3196,319700,319800,0.5,1
3196,319600,319801,0.25,5
3196,319700,319801,0.25,5
3196,319701,319801,0.125,3
3196,319800,319801,0.5,4
3196,319702,319801,0.125,3
3196,319702,319802,0.125,3
3196,319801,319802,0.5,2
3196,319700,319802,0.25,5
3196,319600,319802,0.25,5
3196,319701,319802,0.125,3
3196,319800,319802,0.5,4
3200,320000,320100,0.5,1
3200,320000,320101,0.25,5
3200,320100,320101,0.5,4
3200,320000,320102,0.25,5
3200,320101,320102,0.5,2
3200,320100,320102,0.5,4
3200,320100,320103,0.5,4
3200,320000,320103,0.25,5
3200,320101,320103,0.5,2
3200,320102,320103,0.5,2
3202,320200,320300,0.5,1
3202,320200,320400,0.5,1
3202,320300,320400,0.5,1
3202,320200,320401,0.25,5
3202,320400,320401,0.5,4
3202,320300,320401,0.25,5
3202,320300,320402,0.25,5
3202,320200,320402,0.25,5
3202,320400,320402,0.5,4
3202,320401,320402,0.5,2
3206,320600,320601,0.5,4
3207,320700,320800,0.5,1
3207,320700,320900,0.5,1
3207,320800,320900,0.5,1
3211,321100,321200,,1
3211,321100,321201,,5
3211,321200,321201,0.5,4
3213,321300,321400,,1
3215,321500,321600,0.5,1
3217,321700,321701,0.5,4
3218,321800,321900,0.5,1
3218,321800,322000,0.5,1
3218,321900,322000,0.5,1
3218,321800,322100,0.5,1
3218,321900,322100,0.5,1
3218,322000,322100,0.5,1
3218,321800,322101,0.25,5
3218,321900,322101,0.25,5
3218,322100,322101,0.5,4
3218,322000,322101,0.25,5
3218,321900,322102,0.25,5
3218,321800,322102,0.25,5
3218,322101,322102,0.25,2
3218,322000,322102,0.25,5
3218,322100,322102,0.5,4
3222,322200,322201,0.5,4
3222,322200,322300,,1
3222,322201,322300,,5
3225,322500,322501,0.5,4
3225,322500,322502,0.5,4
3225,322501,322502,0.5,2
3225,322500,322503,0.5,4
3225,322501,322503,0.5,2
3225,322502,322503,0.5,2
3225,322500,322504,0.5,4
3225,322503,322504,0.5,2
3225,322501,322504,0.5,2
3225,322502,322504,0.5,2
3225,322500,322505,0.5,4
3225,322502,322505,0.5,2
3225,322501,322505,0.5,2
3225,322503,322505,0.5,2
3225,322504,322505,0.5,2
3226,322600,322700,0.5,1
3228,322800,322900,0.5,1
3232,323200,323300,0.5,1
3232,323300,323301,0.5,4
3232,323200,323301,0.25,5
3232,323200,323400,0.5,1
3232,323301,323400,0.25,5
3232,323300,323400,0.5,1
3232,323200,323500,0.5,1
3232,323300,323500,0.5,1
3232,323301,323500,0.25,5
3232,323400,323500,0.5,1
3236,323600,323601,0.5,4
3237,323700,323701,0.5,4
3238,323800,323900,0.5,1
3242,324200,324201,0.5,4
3242,324200,324202,0.5,4
3242,324201,324202,0.5,2
3243,324300,324301,0.5,4
3243,324301,324302,0.5,2
3243,324300,324302,0.5,4
3243,324301,324303,0.5,2
3243,324302,324303,0.5,2
3243,324300,324303,0.5,4
3243,324300,324400,0.5,1
3243,324303,324400,0.25,5
3243,324302,324400,0.25,5
3243,324301,324400,0.25,5
3243,324400,324401,0.5,4
3243,324301,324401,0.125,3
3243,324300,324401,0.25,5
3243,324302,324401,0.125,3
3243,324303,324401,0.125,3
3243,324301,324402,0.125,3
3243,324302,324402,0.125,3
3243,324303,324402,0.125,3
3243,324300,324402,0.25,5
3243,324400,324402,0.5,4
3243,324401,324402,0.5,2
3245,324500,324501,0.5,4
3246,324600,324700,0.5,1
3248,324800,324801,0.5,4
3248,324800,324802,0.5,4
3248,324801,324802,0.5,2
3250,325000,325001,0.5,4
3250,325000,325002,0.5,4
3250,325001,325002,0.5,2
3250,325000,325003,0.5,4
3250,325001,325003,0.5,2
3250,325002,325003,0.5,2
3250,325000,325004,0.5,4
3250,325002,325004,0.5,2
3250,325001,325004,0.5,2
3250,325003,325004,0.5,2
3250,325000,325100,0.5,1
3250,325004,325100,0.25,5
3250,325003,325100,0.25,5
3250,325001,325100,0.25,5
3250,325002,325100,0.25,5
3252,325200,325201,0.5,4
3252,325201,325202,0.5,2
3252,325200,325202,0.5,4
3252,325200,325300,0.5,1
3252,325202,325300,0.25,5
3252,325201,325300,0.25,5
3252,325202,325301,0.125,3
3252,325300,325301,0.5,4
3252,325201,325301,0.125,3
3252,325200,325301,0.25,5
3252,325202,325400,0.25,5
3252,325201,325400,0.25,5
3252,325200,325400,0.5,1
3252,325300,325400,0.5,1
3252,325301,325400,0.25,5
3252,325200,325401,0.25,5
3252,325202,325401,0.125,3
3252,325400,325401,0.5,4
3252,325301,325401,0.125,3
3252,325201,325401,0.125,3
3252,325300,325401,0.25,5
3252,325202,325402,0.125,3
3252,325300,325402,0.25,5
3252,325200,325402,0.25,5
3252,325301,325402,0.125,3
3252,325201,325402,0.125,3
3252,325400,325402,0.5,4
3252,325401,325402,0.5,2
3256,325600,325700,0.5,1
3259,325900,325901,0.5,4
3259,325901,325902,0.25,2
3259,325900,325902,0.5,4
3259,325900,325903,0.5,4
3259,325902,325903,0.5,2
3259,325901,325903,0.25,2
3259,325901,325904,0.25,2
3259,325903,325904,0.5,2
3259,325900,325904,0.5,4
3259,325902,325904,0.5,2
3259,325900,326000,0.5,1
3259,325904,326000,0.25,5
3259,325902,326000,0.25,5
3259,325901,326000,0.25,5
3259,325903,326000,0.25,5
3259,325903,326001,0.125,3
3259,325904,326001,0.125,3
3259,325900,326001,0.25,5
3259,325902,326001,0.125,3
3259,325901,326001,0.125,3
3259,326000,326001,0.5,4
3259,325903,326002,0.125,3
3259,325900,326002,0.25,5
3259,325904,326002,0.125,3
3259,326000,326002,0.5,4
3259,325902,326002,0.125,3
3259,326001,326002,0.25,2
3259,325901,326002,0.125,3
3259,325902,326100,0.25,5
3259,325904,326100,0.25,5
3259,326001,326100,0.25,5
3259,326000,326100,0.5,1
3259,325900,326100,0.5,1
3259,325903,326100,0.25,5
3259,326002,326100,0.25,5
3259,325901,326100,0.25,5
3264,326400,326500,0.5,1
3266,326600,326700,0.5,1
3268,326800,326801,0.5,4
3268,326800,326802,0.5,4
3268,326801,326802,0.25,2
3268,326800,326803,0.5,4
3268,326802,326803,0.25,2
3268,326801,326803,0.5,2
3268,326801,326804,0.5,2
3268,326800,326804,0.5,4
3268,326802,326804,0.25,2
3268,326803,326804,0.5,2
3268,326803,326805,0.5,2
3268,326801,326805,0.5,2
3268,326800,326805,0.5,4
3268,326804,326805,0.5,2
3268,326802,326805,0.375,2
3268,326804,326806,0.25,2
3268,326803,326806,0.25,2
3268,326801,326806,0.25,2
3268,326802,326806,0.25,2
3268,326800,326806,0.5,4
3268,326805,326806,0.375,2
3268,326806,326807,0.25,2
3268,326803,326807,0.25,2
3268,326802,326807,0.25,2
3268,326804,326807,0.25,2
3268,326800,326807,0.5,4
3268,326805,326807,0.25,2
3268,326801,326807,0.25,2
3268,326803,326808,0.25,2
3268,326800,326808,0.5,4
3268,326804,326808,0.25,2
3268,326801,326808,0.25,2
3268,326805,326808,0.25,2
3268,326802,326808,0.25,2
3268,326806,326808,0.25,2
3268,326807,326808,0.25,2
3269,326900,326901,0.5,4
3271,327100,327200,0.25,1
3273,327300,327301,0.5,4
3273,327300,327302,0.5,4
3273,327301,327302,0.5,2
3273,327301,327303,0.5,2
3273,327300,327303,0.5,4
3273,327302,327303,0.5,2
3273,327300,327400,0.25,1
3273,327303,327400,0.125,5
3273,327302,327400,0.125,5
3273,327301,327400,0.125,5
3275,327500,327600,0.5,1
3277,327700,327800,0.5,1
3277,327700,327801,0.25,5
3277,327800,327801,0.5,4
3277,327700,327900,0.5,1
3277,327800,327900,0.5,1
3277,327801,327900,0.25,5
3277,327700,328000,0.5,1
3277,327800,328000,0.5,1
3277,327801,328000,0.25,5
3277,327900,328000,0.5,1
3277,327700,328001,0.25,5
3277,327900,328001,0.25,5
3277,327800,328001,0.25,5
3277,328000,328001,0.5,4
3277,327801,328001,0.125,3
3277,327700,328002,0.25,5
3277,327800,328002,0.25,5
3277,328000,328002,0.5,4
3277,327801,328002,0.125,3
3277,328001,328002,0.5,2
3277,327900,328002,0.25,5
3277,327700,328003,0.25,5
3277,328002,328003,0.5,2
3277,327801,328003,0.125,3
3277,327800,328003,0.25,5
3277,328000,328003,0.5,4
3277,327900,328003,0.25,5
3277,328001,328003,0.5,2
3282,328200,328300,0.5,1
3286,328600,328601,0.5,4
3286,328600,328602,0.5,4
3286,328601,328602,0.5,2
3286,328600,328603,0.5,4
3286,328601,328603,0.5,2
3286,328602,328603,0.5,2
3287,328700,328701,0.5,4
3287,328700,328702,0.5,4
3287,328701,328702,0.25,2
3287,328700,328703,0.5,4
3287,328702,328703,0.5,2
3287,328701,328703,0.25,2
3287,328701,328704,0.25,2
3287,328700,328704,0.5,4
3287,328702,328704,0.5,2
3287,328703,328704,0.5,2
3288,328800,328801,0.5,4
3288,328800,328802,0.5,4
3288,328801,328802,0.5,2
3289,328900,329000,0.5,1
3289,328900,329100,0.5,1
3289,329000,329100,0.5,1
3289,328900,329101,0.25,5
3289,329100,329101,0.5,4
3289,329000,329101,0.25,5
3289,329000,329102,0.25,5
3289,328900,329102,0.25,5
3289,329100,329102,0.5,4
3289,329101,329102,0.5,2
3292,329200,329201,0.5,4
3293,329300,329301,0.5,4
3293,329300,329302,0.5,4
3293,329301,329302,0.5,2
3294,329400,329500,0.5,1
3298,329800,329801,0.5,4
3299,329900,329901,0.5,4
3299,329901,329902,0.5,2
3299,329900,329902,0.5,4
3299,329900,330000,,1
3299,329901,330000,,5
3299,329902,330000,,5
3299,329901,330100,,5
3299,329902,330100,,5
3299,329900,330100,,1
3299,330000,330100,,1
3299,329901,330200,,5
3299,330000,330200,,1
3299,329902,330200,,5
3299,329900,330200,,1
3299,330100,330200,,1
3303,330300,330301,0.5,4
3303,330300,330302,0.5,4
3303,330301,330302,0.5,2
3303,330300,330303,0.5,4
3303,330301,330303,0.5,2
3303,330302,330303,0.5,2
3304,330400,330401,0.5,4
3304,330400,330500,0.5,1
3304,330401,330500,0.25,5
3306,330600,330601,0.5,4
3306,330600,330602,0.5,4
3306,330601,330602,0.5,2
3307,330700,330800,0.5,1
3309,330900,330901,0.5,4
3312,331200,331201,0.5,4
3313,331300,331400,0.5,1
3315,331500,331501,0.5,4
3315,331500,331502,0.5,4
3315,331501,331502,0.25,2
3315,331500,331503,0.5,4
3315,331501,331503,0.25,2
3315,331502,331503,0.5,2
3315,331500,331504,0.5,4
3315,331501,331504,0.25,2
3315,331502,331504,0.25,2
3315,331503,331504,0.25,2
3315,331500,331505,0.5,4
3315,331502,331505,0.25,2
3315,331503,331505,0.25,2
3315,331501,331505,0.25,2
3315,331504,331505,0.25,2
3315,331504,331506,0.25,2
3315,331500,331506,0.5,4
3315,331503,331506,0.25,2
3315,331502,331506,0.25,2
3315,331505,331506,0.5,2
3315,331501,331506,0.25,2
3315,331500,331600,0.5,1
3315,331503,331600,0.25,5
3315,331501,331600,0.25,5
3315,331506,331600,0.25,5
3315,331504,331600,0.25,5
3315,331505,331600,0.25,5
3315,331502,331600,0.25,5
3315,331501,331601,0.125,3
3315,331500,331601,0.25,5
3315,331502,331601,0.125,3
3315,331505,331601,0.125,3
3315,331600,331601,0.5,4
3315,331503,331601,0.125,3
3315,331506,331601,0.125,3
3315,331504,331601,0.125,3
3315,331505,331602,0.125,3
3315,331500,331602,0.25,5
3315,331502,331602,0.125,3
3315,331601,331602,0.25,2
3315,331501,331602,0.125,3
3315,331506,331602,0.125,3
3315,331600,331602,0.5,4
3315,331503,331602,0.125,3
3315,331504,331602,0.125,3
3315,331505,331603,0.125,3
3315,331601,331603,0.25,2
3315,331502,331603,0.125,3
3315,331500,331603,0.25,5
3315,331600,331603,0.5,4
3315,331501,331603,0.125,3
3315,331602,331603,0.25,2
3315,331503,331603,0.125,3
3315,331506,331603,0.125,3
3315,331504,331603,0.125,3
3315,331506,331604,0.125,3
3315,331500,331604,0.25,5
3315,331600,331604,0.5,4
3315,331501,331604,0.125,3
3315,331504,331604,0.125,3
3315,331502,331604,0.125,3
3315,331602,331604,0.25,2
3315,331505,331604,0.125,3
3315,331503,331604,0.125,3
3315,331603,331604,0.25,2
3315,331601,331604,0.25,2
3315,331603,331605,0.25,2
3315,331602,331605,0.5,2
3315,331502,331605,0.125,3
3315,331505,331605,0.125,3
3315,331506,331605,0.125,3
3315,331600,331605,0.5,4
3315,331500,331605,0.25,5
3315,331501,331605,0.125,3
3315,331604,331605,0.25,2
3315,331504,331605,0.125,3
3315,331503,331605,0.125,3
3315,331601,331605,0.25,2
3315,331503,331700,0.25,5
3315,331506,331700,0.25,5
3315,331600,331700,0.5,1
3315,331500,331700,0.5,1
3315,331601,331700,0.25,5
3315,331502,331700,0.25,5
3315,331604,331700,0.25,5
3315,331504,331700,0.25,5
3315,331605,331700,0.25,5
3315,331501,331700,0.25,5
3315,331505,331700,0.25,5
3315,331603,331700,0.25,5
3315,331602,331700,0.25,5
3315,331700,331701,0.5,4
3315,331605,331701,0.125,3
3315,331604,331701,0.125,3
3315,331500,331701,0.25,5
3315,331603,331701,0.125,3
3315,331503,331701,0.125,3
3315,331502,331701,0.125,3
3315,331504,331701,0.125,3
3315,331501,331701,0.125,3
3315,331505,331701,0.125,3
3315,331601,331701,0.125,3
3315,331602,331701,0.125,3
3315,331506,331701,0.125,3
3315,331600,331701,0.25,5
3315,331502,331702,0.125,3
3315,331700,331702,0.5,4
3315,331601,331702,0.125,3
3315,331701,331702,0.5,2
3315,331505,331702,0.125,3
3315,331602,331702,0.125,3
3315,331605,331702,0.125,3
3315,331500,331702,0.25,5
3315,331604,331702,0.125,3
3315,331600,331702,0.25,5
3315,331501,331702,0.125,3
3315,331506,331702,0.125,3
3315,331504,331702,0.125,3
3315,331503,331702,0.125,3
3315,331603,331702,0.125,3
3315,331603,331703,0.125,3
3315,331501,331703,0.125,3
3315,331601,331703,0.125,3
3315,331604,331703,0.125,3
3315,331701,331703,0.25,2
3315,331600,331703,0.25,5
3315,331505,331703,0.125,3
3315,331702,331703,0.25,2
3315,331605,331703,0.125,3
3315,331500,331703,0.25,5
3315,331502,331703,0.125,3
3315,331700,331703,0.5,4
3315,331602,331703,0.125,3
3315,331504,331703,0.125,3
3315,331503,331703,0.125,3
3315,331506,331703,0.125,3
3315,331603,331704,0.125,3
3315,331500,331704,0.25,5
3315,331506,331704,0.125,3
3315,331702,331704,0.25,2
3315,331701,331704,0.25,2
3315,331505,331704,0.125,3
3315,331601,331704,0.125,3
3315,331700,331704,0.5,4
3315,331503,331704,0.125,3
3315,331602,331704,0.125,3
3315,331504,331704,0.125,3
3315,331600,331704,0.25,5
3315,331604,331704,0.125,3
3315,331605,331704,0.125,3
3315,331502,331704,0.125,3
3315,331703,331704,0.25,2
3315,331501,331704,0.125,3
3315,331505,331705,0.125,3
3315,331604,331705,0.125,3
3315,331602,331705,0.125,3
3315,331504,331705,0.125,3
3315,331701,331705,0.25,2
3315,331603,331705,0.125,3
3315,331503,331705,0.125,3
3315,331605,331705,0.125,3
3315,331601,331705,0.125,3
3315,331700,331705,0.5,4
3315,331501,331705,0.125,3
3315,331506,331705,0.125,3
3315,331600,331705,0.25,5
3315,331704,331705,0.25,2
3315,331702,331705,0.25,2
3315,331502,331705,0.125,3
3315,331500,331705,0.25,5
3315,331703,331705,0.25,2
3315,331506,331800,0.25,5
3315,331703,331800,0.25,5
3315,331704,331800,0.25,5
3315,331600,331800,0.5,1
3315,331501,331800,0.25,5
3315,331601,331800,0.25,5
3315,331502,331800,0.25,5
3315,331503,331800,0.25,5
3315,331603,331800,0.25,5
3315,331701,331800,0.25,5
3315,331504,331800,0.25,5
3315,331605,331800,0.25,5
3315,331700,331800,0.5,1
3315,331604,331800,0.25,5
3315,331500,331800,0.5,1
3315,331602,331800,0.25,5
3315,331702,331800,0.25,5
3315,331505,331800,0.25,5
3315,331705,331800,0.25,5
3319,331900,332000,0.5,1
3319,332000,332001,0.5,4
3319,331900,332001,0.25,5
3319,332001,332002,0.5,2
3319,332000,332002,0.5,4
3319,331900,332002,0.25,5
3319,332001,332003,0.375,2
3319,332002,332003,0.375,2
3319,332000,332003,0.5,4
3319,331900,332003,0.25,5
3319,331900,332100,0.5,1
3319,332000,332100,0.5,1
3319,332002,332100,0.25,5
3319,332003,332100,0.25,5
3319,332001,332100,0.25,5
3319,331900,332101,0.25,5
3319,332100,332101,0.5,4
3319,332003,332101,0.125,3
3319,332001,332101,0.125,3
3319,332002,332101,0.125,3
3319,332000,332101,0.25,5
3319,332001,332102,0.125,3
3319,332002,332102,0.125,3
3319,331900,332102,0.25,5
3319,332003,332102,0.125,3
3319,332000,332102,0.25,5
3319,332100,332102,0.5,4
3319,332101,332102,0.5,2
3322,332200,332201,0.5,4
3322,332200,332300,0.5,1
3322,332201,332300,0.25,5
3325,332500,332501,0.5,4
3325,332500,332600,0.125,1
3325,332501,332600,0.0625,5
3329,332900,333000,0.5,1
3332,333200,333300,0.125,1
3338,333800,333801,0.5,4
3338,333800,333900,0.5,1
3338,333801,333900,0.25,5
3338,333800,333901,0.25,5
3338,333801,333901,0.125,3
3338,333900,333901,0.5,4
3338,333800,333902,0.25,5
3338,333901,333902,0.5,2
3338,333801,333902,0.125,3
3338,333900,333902,0.5,4
3338,333800,333903,0.25,5
3338,333900,333903,0.5,4
3338,333801,333903,0.125,3
3338,333901,333903,0.375,2
3338,333902,333903,0.375,2
3341,334100,334101,0.5,4
3341,334100,334200,0.5,1
3341,334101,334200,0.25,5
3341,334100,334201,0.25,5
3341,334101,334201,0.125,3
3341,334200,334201,0.5,4
3345,334500,334501,0.5,4
3345,334500,334600,0.5,1
3345,334501,334600,0.25,5
3347,334700,334701,0.5,4
3347,334701,334702,0.5,2
3347,334700,334702,0.5,4
3347,334700,334800,0.25,1
3347,334701,334800,0.125,5
3347,334702,334800,0.125,5
3347,334800,334801,0.5,4
3347,334702,334801,0.0625,3
3347,334700,334801,0.125,5
3347,334701,334801,0.0625,3
3347,334801,334802,0.5,2
3347,334800,334802,0.5,4
3347,334700,334802,0.125,5
3347,334701,334802,0.0625,3
3347,334702,334802,0.0625,3
3347,334701,334803,0.0625,3
3347,334801,334803,0.5,2
3347,334702,334803,0.0625,3
3347,334800,334803,0.5,4
3347,334802,334803,0.5,2
3347,334700,334803,0.125,5
3347,334700,334804,0.125,5
3347,334802,334804,0.5,2
3347,334701,334804,0.0625,3
3347,334801,334804,0.5,2
3347,334702,334804,0.0625,3
3347,334803,334804,0.5,2
3347,334800,334804,0.5,4
3347,334701,334805,0.0625,3
3347,334804,334805,0.5,2
3347,334801,334805,0.5,2
3347,334700,334805,0.125,5
3347,334802,334805,0.5,2
3347,334702,334805,0.0625,3
3347,334803,334805,0.5,2
3347,334800,334805,0.5,4
3347,334700,334806,0.125,5
3347,334701,334806,0.0625,3
3347,334800,334806,0.5,4
3347,334801,334806,0.5,2
3347,334802,334806,0.5,2
3347,334804,334806,0.5,2
3347,334805,334806,0.5,2
3347,334803,334806,0.5,2
3347,334702,334806,0.0625,3
3347,334802,334900,0.25,5
3347,334806,334900,0.25,5
3347,334700,334900,0.25,1
3347,334801,334900,0.25,5
3347,334805,334900,0.25,5
3347,334804,334900,0.25,5
3347,334800,334900,0.5,1
3347,334803,334900,0.25,5
3347,334701,334900,0.125,5
3347,334702,334900,0.125,5
3347,334802,335000,0.25,5
3347,334806,335000,0.25,5
3347,334900,335000,0.5,1
3347,334801,335000,0.25,5
3347,334805,335000,0.25,5
3347,334701,335000,0.125,5
3347,334803,335000,0.25,5
3347,334700,335000,0.25,1
3347,334800,335000,0.5,1
3347,334804,335000,0.25,5
3347,334702,335000,0.125,5
3347,334801,335001,0.125,3
3347,334805,335001,0.125,3
3347,334702,335001,0.0625,3
3347,334802,335001,0.125,3
3347,334806,335001,0.125,3
3347,334803,335001,0.125,3
3347,334800,335001,0.25,5
3347,334700,335001,0.125,5
3347,334804,335001,0.125,3
3347,335000,335001,0.5,4
3347,334701,335001,0.0625,3
3347,334900,335001,0.25,5
3347,334702,335002,0.0625,3
3347,334802,335002,0.125,3
3347,334700,335002,0.125,5
3347,334900,335002,0.25,5
3347,334803,335002,0.125,3
3347,334801,335002,0.125,3
3347,335000,335002,0.5,4
3347,334701,335002,0.0625,3
3347,335001,335002,0.5,2
3347,334804,335002,0.125,3
3347,334805,335002,0.125,3
3347,334800,335002,0.25,5
3347,334806,335002,0.125,3
3351,335100,335200,0.5,1
3351,335100,335201,0.25,5
3351,335200,335201,0.5,4
3351,335100,335202,0.25,5
3351,335201,335202,0.5,2
3351,335200,335202,0.5,4
3351,335200,335203,0.5,4
3351,335100,335203,0.25,5
3351,335201,335203,0.5,2
3351,335202,335203,0.5,2
3353,335300,335400,0.5,1
3355,335500,335501,0.5,4
3355,335500,335502,0.5,4
3355,335501,335502,0.5,2
3355,335500,335503,0.5,4
3355,335501,335503,0.5,2
3355,335502,335503,0.5,2
3357,335700,335800,0.5,1
3357,335700,335801,0.25,5
3357,335800,335801,0.5,4
3357,335800,335802,0.5,4
3357,335700,335802,0.25,5
3357,335801,335802,0.5,2
3357,335700,335900,0.5,1
3357,335801,335900,0.25,5
3357,335800,335900,0.5,1
3357,335802,335900,0.25,5
3360,336000,336001,0.5,4
3360,336000,336002,0.5,4
3360,336001,336002,0.25,2
3362,336200,336201,0.5,4
3363,336300,336301,0.5,4
3363,336300,336302,0.5,4
3363,336301,336302,0.5,2
3364,336400,336401,0.5,4
3364,336400,336402,0.5,4
3364,336401,336402,0.5,2
3364,336400,336500,0.5,1
3364,336402,336500,0.25,5
3364,336401,336500,0.25,5
3364,336402,336501,0.125,3
3364,336400,336501,0.25,5
3364,336500,336501,0.5,4
3364,336401,336501,0.125,3
3364,336400,336502,0.25,5
3364,336500,336502,0.5,4
3364,336402,336502,0.125,3
3364,336401,336502,0.125,3
3364,336501,336502,0.5,2
3364,336502,336503,0.5,2
3364,336401,336503,0.125,3
3364,336402,336503,0.125,3
3364,336501,336503,0.5,2
3364,336500,336503,0.5,4
3364,336400,336503,0.25,5
3364,336402,336504,0.125,3
3364,336500,336504,0.5,4
3364,336400,336504,0.25,5
3364,336501,336504,0.5,2
3364,336401,336504,0.125,3
3364,336502,336504,0.5,2
3364,336503,336504,0.5,2
3367,336700,336800,0.5,1
3367,336700,336900,0.5,1
3367,336800,336900,0.5,1
3367,336700,336901,0.25,5
3367,336900,336901,0.5,4
3367,336800,336901,0.25,5
3367,336800,336902,0.25,5
3367,336700,336902,0.25,5
3367,336900,336902,0.5,4
3367,336901,336902,0.5,2
3370,337000,337001,0.5,4
3370,337000,337002,0.5,4
3370,337001,337002,0.5,2
3370,337000,337003,0.5,4
3370,337001,337003,0.5,2
3370,337002,337003,0.5,2
3371,337100,337101,0.5,4
3371,337100,337102,0.5,4
3371,337101,337102,0.25,2
3371,337100,337103,0.5,4
3371,337101,337103,0.25,2
3371,337102,337103,0.25,2
3371,337100,337104,0.5,4
3371,337103,337104,0.25,2
3371,337101,337104,0.25,2
3371,337102,337104,0.25,2
3371,337100,337105,0.5,4
3371,337102,337105,0.25,2
3371,337101,337105,0.25,2
3371,337103,337105,0.25,2
3371,337104,337105,0.25,2
3372,337200,337300,0.5,1
3372,337200,337301,0.25,5
3372,337300,337301,0.5,4
3372,337300,337302,0.5,4
3372,337200,337302,0.25,5
3372,337301,337302,0.5,2
3372,337200,337400,0.5,1
3372,337301,337400,0.25,5
3372,337300,337400,0.5,1
3372,337302,337400,0.25,5
3375,337500,337600,0.5,1
3375,337500,337700,0.5,1
3375,337600,337700,0.5,1
3375,337500,337701,0.25,5
3375,337600,337701,0.25,5
3375,337700,337701,0.5,4
3378,337800,337900,0.5,1
3380,338000,338100,0.5,1
3382,338200,338300,,1
3382,338200,338301,,5
3382,338300,338301,0.5,4
3384,338400,338401,0.5,4
3384,338400,338500,,1
3384,338401,338500,,5
3384,338400,338600,,1
3384,338500,338600,,1
3384,338401,338600,,5
3384,338401,338601,,3
3384,338400,338601,,5
3384,338500,338601,,5
3384,338600,338601,0.5,4
